Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),Outdoor PM2.5 (ug/m3),HCHO (ppb),TVOC (ppb)
Asia/Ulaanbaatar UTC+08:00,2020-05-13 05:00:00,35,12,9,9,420.0,8.8,47.9,43.0,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 04:00:00,18,6,4,5,418.7,9.4,48.9,41.7,23,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 03:00:00,36,12,9,9,420.3,10.6,51.0,40.0,29,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 02:00:00,26,9,6,7,419.3,10.9,51.6,38.7,36,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 01:00:00,45,16,11,13,420.3,11.5,52.8,37.3,36,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 00:00:00,26,9,6,7,420.8,11.8,53.3,36.5,35,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 23:00:00,35,12,9,10,423.3,12.7,54.8,35.8,35,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 22:00:00,64,26,19,20,430.3,13.7,56.7,34.5,36,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 21:00:00,87,42,29,38,429.0,15.4,59.8,32.0,42,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 20:00:00,79,36,25,32,436.0,18.1,64.6,28.7,40,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 19:00:00,41,14,10,13,436.8,19.9,67.8,26.5,35,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 18:00:00,31,11,8,9,438.5,21.2,70.2,24.8,25,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 17:00:00,22,8,5,7,440.8,22.5,72.4,23.5,20,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 16:00:00,12,4,3,4,441.8,22.9,73.2,22.0,25,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 15:00:00,14,5,4,5,443.8,23.7,74.7,21.5,28,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 14:00:00,9,3,2,3,443.3,23.2,73.8,21.0,34,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 13:00:00,14,5,4,4,436.0,21.6,71.0,22.3,38,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 12:00:00,18,6,4,5,434.3,20.1,68.1,22.8,34,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 11:00:00,30,10,7,9,430.3,17.7,63.8,23.0,29,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 10:00:00,29,10,7,8,427.0,15.9,60.6,24.5,23,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 09:00:00,49,17,12,14,423.3,13.2,55.8,28.0,21,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 08:00:00,57,21,15,19,422.0,10.3,50.5,32.3,17,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 07:00:00,64,26,19,19,423.8,8.5,47.4,35.5,14,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 06:00:00,44,15,11,11,418.8,7.1,44.8,37.8,17,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 05:00:00,25,9,6,6,414.3,6.2,43.1,38.0,19,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 04:00:00,15,5,4,4,416.4,6.5,43.7,37.0,19,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 03:00:00,20,7,5,5,417.8,7.2,44.9,34.8,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 02:00:00,43,15,11,11,419.5,8.4,47.1,33.0,20,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 01:00:00,70,30,21,23,422.8,9.4,48.9,31.8,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-12 00:00:00,112,56,40,43,430.0,10.1,50.2,30.2,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-11 23:00:00,118,60,43,46,427.5,12.3,54.1,27.0,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-11 22:00:00,70,30,21,23,423.5,13.2,55.7,25.5,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-11 21:00:00,60,24,17,18,422.3,13.7,56.7,24.0,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-11 20:00:00,72,32,22,25,428.8,14.7,58.5,24.5,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-11 19:00:00,64,26,19,20,430.8,16.4,61.5,22.5,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-11 18:00:00,69,30,21,22,434.0,18.1,64.6,21.3,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-11 17:00:00,38,13,9,12,434.8,18.9,66.0,20.0,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-11 16:00:00,34,12,8,13,437.3,19.4,66.8,20.3,10,,
Asia/Ulaanbaatar UTC+08:00,2020-05-11 15:00:00,35,12,9,13,437.8,19.4,66.9,22.5,13,,
Asia/Ulaanbaatar UTC+08:00,2020-05-11 14:00:00,34,12,8,16,436.3,18.9,66.0,25.3,21,,
Asia/Ulaanbaatar UTC+08:00,2020-05-11 13:00:00,31,11,8,14,434.5,17.9,64.1,28.5,23,,
Asia/Ulaanbaatar UTC+08:00,2020-05-11 12:00:00,52,18,13,25,432.5,17.2,63.0,32.8,22,,
Asia/Ulaanbaatar UTC+08:00,2020-05-11 11:00:00,52,18,13,27,431.9,16.6,61.8,35.3,18,,
